Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
Grazyna Korczyk,grace2234567891,4555,13674,123,7.04057E+17,FALSE,,2/28/2016 21:32,8.01857E+17,"RT @SarahHuckabee: Funny the left spending $ to recount PA, MI &amp; WI only to reinforce @realDonaldTrump's historic achievement of tearing do…",en,Twitter Web Client,75,None,None
Jackie,pr0truth,3361,6331,178,7.89334E+17,FALSE,"Toronto, Canada",10/21/2016 5:14,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter Web Client,36921,None,None
Kendra,kendracarr_45,56,55,67,7.78398E+17,FALSE,,9/21/2016 0:57,8.01857E+17,RT @rolandscahill: @realDonaldTrump happy thanksgiving to the biggest turkey of them all! You!,en,Twitter for iPhone,11,None,None
FluffyDogAttack 🇺🇸,FluffyDogAttack,22822,33215,3523,7.10739E+17,FALSE,Kill Your TV - It's Easy. ,3/18/2016 8:05,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPhone,14949,None,None
Chris S.,realChristophS,19647,12179,255,7.16367E+17,FALSE,"Hamburg, NY",4/2/2016 20:50,8.01857E+17,Happy Thanksgiving America. Let's give thanks for our bright future and endless opportunity  #MakeAmericaGreatAgain #MAGA @realDonaldTrump,en,Twitter for Android,2,None,None
TRUMP #1 Most Hated,Bankstrain,6016,5820,2445,7.29486E+17,FALSE,,5/9/2016 1:38,8.01857E+17,RT @KeithOlbermann: Our great hope: ultimately @realDonaldTrump just is not very smart: https://t.co/BlpdG4oPi2,en,Twitter for iPhone,199,None,None
Diane Anderson,DianeAn24398320,166,73,2,7.59135E+17,FALSE,,7/29/2016 21:15,8.01857E+17,@MeetMeAtMendys @CarrSnoop @omadogho @FoxNews @noula1953 @realDonaldTrump @sifto8888 exactly. That is y the EV IS IN PLACE. Settle down,en,Twitter for Android,0,4877092403,MeetMeAtMendys
Sue Mikuliak,sue_mikuliak,231,88,1,7.68088E+17,FALSE,"Savannah, GA",8/23/2016 14:08,8.01857E+17,@realDonaldTrump Thank you President elect Trump for working non stop in bring improvements to America and MAGA. God bless you for your love,en,Twitter for Android,2,25073877,realDonaldTrump
Patricia Villaescusa,patyvillaescusa,2172,1517,118,7.32709E+17,FALSE,,5/17/2016 23:08,8.01857E+17,"IF @realDonaldTrump becomes President, Pence will be his boss",en,Twitter Web Client,0,None,None
Harry Hill,best_its_bad,34,26,12,7.83773E+17,FALSE,,10/5/2016 20:57,8.01857E+17,"@realDonaldTrump @rickygervais Well done Donald, your blue peter badge is in the post.",en,Twitter for iPhone,0,25073877,realDonaldTrump
Ed,EdUpton54,790,3515,29,4727352599,FALSE,,1/6/2016 19:08,8.01857E+17,RT @DineshDSouza: What made @realDonaldTrump 's win even more staggering is that an influential segment of his own party was in revolt agai…,en,Twitter for iPhone,283,None,None
Beverly Kay Medford,kmedfo,803,935,10,7.14996E+17,FALSE,,3/30/2016 2:03,8.01857E+17,"RT @realDonaldTrump: Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",en,Twitter for iPhone,37819,None,None
Carol Murphy,CarolMurphy2013,27633,5920,1200,4744800701,FALSE,"South East, England",1/8/2016 13:32,8.01857E+17,RT @realDonaldTrump: I love Twitter.... it's like owning your own newspaper--- without the losses.,en,Twitter Web Client,2405,None,None
Truth To Power,TruthToPower75,223,26,15,7.97097E+17,FALSE,,11/11/2016 15:20,8.01857E+17,"RT @TheRestlessMany: On this #Thanksgiving a reminder, it's a big table and there's plenty of room for everyone @realDonaldTrump",en,Tweetbot for iΟS,5,None,None
Serge H,sergeh56,136,565,26,7.95015E+17,FALSE,"Asnières-sur-Seine, France",11/5/2016 21:30,8.01857E+17,@LEmmanuel77 @Wreckevin @GrobotekC @realDonaldTrump  parfaitement 😜,fr,Twitter for iPad,1,1157024425,LEmmanuel77
BOSSHOGG,IGUESSIOUNO,2895,1464,154,7.78031E+17,FALSE,Anywhere,9/20/2016 0:40,8.01857E+17,"RT @RejectTrump: Mr. Trump, do we send your Christmas gifts to Trump Tower or the Kremlin? @realDonaldTrump https://t.co/CivPxvSHx1",en,Twitter for Android,290,None,None
Wayne Smith,wsmith6423,14446,21724,346,7.22805E+17,FALSE,,4/20/2016 15:10,8.01857E+17,RT @AtheistWWonka: @realDonaldTrump Happy Thanksgiving president-elect Trump,en,Twitter for Android,30,None,None
Sky,bright_five,11603,16908,880,4831637882,FALSE,,1/29/2016 19:32,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPad,14951,None,None
Whale99,Curucible,4057,1563,223,7.80399E+17,FALSE,"Massachusetts, USA",9/26/2016 13:29,8.01857E+17,@RoseRedAgain Bolton is a screaming Neocon - very dangerous to us and to @realDonaldTrump,en,Twitter Web Client,0,7.60864E+17,RoseRedAgain
Deplorable Valerie,Allybobba14,9775,6444,1022,7.24387E+17,FALSE,,4/24/2016 23:57,8.01857E+17,RT @laurencristmann: @KellyannePolls please don't let @MittRomney be chosen for a cabinet position. I respect @realDonaldTrump decisions do…,en,Twitter Web Client,1,None,None
Anne-IllinoisNW,AIllinoi,21744,11005,839,7.05427E+17,FALSE,NW Suburb in Illinois,3/3/2016 16:17,8.01857E+17,@JayCatron &lt;== Hahaha!!!! @sparkle4meplz @drjimallen_ @realDonaldTrump,tl,Twitter Web Client,0,1274308940,JayCatron
N.OM,79Superking,821,819,47,7.94982E+17,FALSE,Ireland,11/5/2016 19:17,8.01857E+17,UN urges EU to ignore the voters+allow uncontrolled 3rd word migration into EU? Ignore voters=Treason. Europe needs… https://t.co/lJeIaZQIr0,en,Twitter for Android,0,None,None
Kalie Miller,ramblin19,149,13,6,7.89415E+17,FALSE,Planet Earth,10/21/2016 10:35,8.01857E+17,@realDonaldTrump i believe your good intentions.annoyingly the media and Hollywood are totally dominated by Hillary. #thatsnotdemocracy,en,Twitter Web Client,0,25073877,realDonaldTrump
Janice M Ray,JaniceMRay1,2121,4408,73,7.60627E+17,FALSE,"Haslett, MI",8/3/2016 0:03,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for Android,14951,None,None
Geno SAAD Chasseur,JustPaPaw,11491,2955,184,7.48231E+17,FALSE,chez toi stp,6/29/2016 19:07,8.01857E+17,@realDonaldTrump https://t.co/nh8bFkvP2k,und,Twitter for Android,0,25073877,realDonaldTrump
Debbie,ukexpat19,6093,10595,67,7.85857E+17,FALSE,,10/11/2016 14:56,8.01857E+17,RT @KeithOlbermann: Our great hope: ultimately @realDonaldTrump just is not very smart: https://t.co/BlpdG4oPi2,en,Twitter for Android,199,None,None
؂؃ȵíàȥ ŁŭĿᶄṟắÐ,niazlulkrad,2096,2821,264,4890941464,FALSE,somewhere on the interwebs.,2/9/2016 5:38,8.01857E+17,RT @OpDrumpfHQ: We all must speak out against hate &amp; racism that we see happening which has been emboldened by election of @realDonaldTrump…,en,Twitter for iPhone,5,None,None
Stacey L Mabe,jeeper70,1,4,1,7.70812E+17,FALSE,"Ramona, CA",8/31/2016 2:35,8.01857E+17,"@realDonaldTrump Happy Thanksgiving to you, sir!  Thank you for all you're doing to make America Great Again!!",en,Twitter for iPhone,0,25073877,realDonaldTrump
Delia Tovar,tovar_tovar5,81,50,23,7.99663E+17,FALSE,,11/18/2016 17:18,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter for iPhone,36921,None,None
Janice M Ray,JaniceMRay1,2121,4408,73,7.60627E+17,FALSE,"Haslett, MI",8/3/2016 0:03,8.01857E+17,RT @inperilous1: @realDonaldTrump Thank You.......Good things and God speed,en,Twitter for Android,1,None,None
Valerie Imburgia,ValerieImburgia,2,7,1,7.91697E+17,FALSE,"Chili Center, NY",10/27/2016 17:42,8.01857E+17,@realDonaldTrump Thank you Mr. Trump! Appreciate ALL your hard work even on a holiday!,en,Twitter for Android,0,25073877,realDonaldTrump
Jimmijames,jimmijames,7,1,0,8.01065E+17,FALSE,,11/22/2016 14:08,8.01857E+17,@realDonaldTrump Mt 16:26 Really what good will it do a man if he gains the whole world BUT loses his life what will he give in exchange,en,Twitter for Android,0,25073877,realDonaldTrump
TruthTeller,TrumpTruthsNow,2804,3499,1152,7.56184E+17,FALSE,United States,7/21/2016 17:47,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter for iPhone,36921,None,None
Carlos,yerzinia1,13880,14602,121,7.71366E+17,FALSE,,9/1/2016 15:14,8.01857E+17,"RT @Jeff49507377: @realDonaldTrump listen to @seanhannity, and us Americans who voted for you. You're supposed to be our voice,not a politi…",en,Twitter for iPhone,10,None,None
michelegab,MicheleGabay,3567,3465,60,7.48178E+17,FALSE,Blue State,6/29/2016 15:35,8.01857E+17,@realDonaldTrump FU,und,Twitter for iPad,0,25073877,realDonaldTrump
Thanksgiving EMPEROR,KemperorReturns,4791,1839,335,7.51294E+17,FALSE,The Frontier,7/8/2016 5:55,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter Web Client,14955,None,None
David Griffith,DavidGr17880134,30,56,0,7.56683E+17,FALSE,,7/23/2016 2:52,8.01857E+17,@realDonaldTrump I like what I'm seeing so far. Keep up the good work and stay safe. God bless.,en,Twitter for Android,0,25073877,realDonaldTrump
President Trump🇺🇸,ElecTrumPence,4700,8254,498,7.56207E+17,FALSE,The White House,7/21/2016 19:18,8.01857E+17,Just saw @realDonaldTrump 's Christmas Ornament...I NEED that!,en,Twitter for iPad,0,None,None
People Are Saying,votersaresaying,8800,740,1011,7.63128E+17,FALSE,"#USA, Earth, Milky Way Just 3 ",8/9/2016 21:39,8.01857E+17,RT @realDonaldTrump: Are you allowed to impeach a president for gross incompetence?,en,Twitter for Android,13546,None,None
Sitting In A Sunbeam,Sunbeam_Dream,2241,2348,48,7.88171E+17,FALSE,"California, USA",10/18/2016 0:12,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter Web Client,14955,None,None
Michael McMaster,mike95465073,2351,128,16,7.32991E+17,FALSE,"Newport Beach, CA",5/18/2016 17:48,8.01857E+17,"@domoxhd @realDonaldTrump Yes we will and most Americans hate you, you ORANGE CLOWN!  Losing popular vote by over 2 million and growing!",en,Mobile Web (M5),0,2996818697,domoxhd
Official Team Trump,TeamTrump,9128,1506,335308,7.29676E+17,TRUE,USA,5/9/2016 14:15,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter Web Client,14955,None,None
🤘🏿♡,forza666,15638,1819,376,7.64609E+17,FALSE,,8/13/2016 23:47,8.01857E+17,"RT @realDonaldTrump: ""@damiranz: DonaldTrump: Pls don't run for president. If you do and win, the rest of the world would be screwed"" So tr…",en,Twitter for iPhone,19664,None,None
Nisa Marsh,nisa_s_marsh,2,33,8,7.97221E+17,FALSE,"Louisiana, USA",11/11/2016 23:35,8.01857E+17,@realDonaldTrump Happy Thanksgiving President Trump! 🦃,en,Twitter for Android,0,25073877,realDonaldTrump
JAmy,janorth2,106,31,7,7.59162E+17,FALSE,"North Dakota, USA",7/29/2016 23:01,8.01857E+17,"@realDonaldTrump as for the pipeline, that tribe was notified multiple times to stop it prior, they never responded. NOW they do. Strange?",en,Twitter Web Client,0,25073877,realDonaldTrump
Dolores Wells,DoloresWells20,19397,20462,301,7.92074E+17,FALSE,,10/28/2016 18:41,8.01857E+17,RT @davidshepardson: In response to @realDonaldTrump tweet https://t.co/DBIlLPCAxe,en,Twitter for Android,2,None,None
BJSmom-5-rn,Bsander49996661,60,1475,9,7.65132E+17,FALSE,,8/15/2016 10:24,8.01857E+17,@realDonaldTrump  Just something else you can falsely  take credit for.,en,Twitter for Android,0,25073877,realDonaldTrump
Snaggles,Snagglebro,214,120,16,7.90195E+17,FALSE,,10/23/2016 14:17,8.01857E+17,@djlithium @TUSK81 @realDonaldTrump why is he wrong? did a native american tell you that?,en,Twitter Web Client,0,65666416,djlithium
Robert Stephens,rrobertv34,751,381,92,7.16322E+17,FALSE,,4/2/2016 17:52,8.01857E+17,@realDonaldTrump @ltlgcoach  After I started school the gov gave us milk and that was the start of gov interference in schools#,en,Twitter for iPad,0,25073877,realDonaldTrump
Rochelle Webster,rochellemwebs,336,937,20,7.04486E+17,FALSE,"Ashland, OR",3/1/2016 1:59,8.01857E+17,@LadyThriller69 @trumpencexual @realDonaldTrump Also Trump can speak with great passion. I haven't heard much in these denouncements. Hoping,en,Twitter for iPhone,0,63578758,LadyThriller69
#MAGA,Legislate_Watch,6847,3725,307,7.15539E+17,FALSE,,3/31/2016 13:57,8.01857E+17,"@onejimharris @santiamtwit @realDonaldTrump 

Meanwhile, we're still waiting for #Obama to work

#MAGA",en,Mobile Web (M5),0,18843752,onejimharris
Chris Coker,thomasccoker,2469,1766,112,7.40662E+17,FALSE,"Sycamore, GA",6/8/2016 21:50,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for Android,14958,None,None
[redacted] yvonne,yvonne_623,14390,9806,2094,7.44118E+17,FALSE,,6/18/2016 10:43,8.01857E+17,"RT @realDonaldTrump: Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",en,Twitter Web Client,37820,None,None
Nuclear Winter,AltWhiteHouse,139,360,6,7.96716E+17,FALSE,,11/10/2016 14:07,8.01857E+17,"@quyyum10 @EcoSexuality @realDonaldTrump You mean the office Obama holds? OK, will do, no problemo.",en,Twitter Web Client,0,2710892833,quyyum10
Pam,pepley44,16910,12491,253,7.64656E+17,FALSE,,8/14/2016 2:54,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPad,14958,None,None
WE DID IT!!!,Kymberlyandstev,6705,5994,643,7.67872E+17,FALSE,"Ramona, CA",8/22/2016 23:51,8.01857E+17,RT @dmm10310: Fook'en Romney? The Sore Loser w/nothing but insults against @realDonaldTrump. Hope Trump gets serious about this unwanted pi…,en,Twitter for Android,3,None,None
CraZeyNinJa,CraZeyNinJa,22142,5475,321,4856285775,FALSE,,1/28/2016 6:44,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter Web Client,14958,None,None
Zitti Hermann,ZittiHermann,5,7,8,7.99872E+17,FALSE,République du Bénin,11/19/2016 7:08,8.01857E+17,RT @playbookplus: An update on @realDonaldTrump's swamp draining efforts https://t.co/1DIGSVnBUr | AP Photo https://t.co/6qOMFwqe5G,en,Twitter for iPhone,6,None,None
Juan Carlos Ocampo,JuanOcampo41,602,141,8,7.81997E+17,FALSE,"Barranquilla, Colombia",9/30/2016 23:19,8.01857E+17,@realDonaldTrump @TeamTrump thanks Sir president thanks tolordGod. for Muchs that not undhertands Great blessing,en,Twitter Web Client,0,25073877,realDonaldTrump
shebish,hsibehs,117,125,5,8.00058E+17,FALSE,London,11/19/2016 19:26,8.01857E+17,"RT @realDonaldTrump: ""@damiranz: DonaldTrump: Pls don't run for president. If you do and win, the rest of the world would be screwed"" So tr…",en,Twitter for iPhone,19664,None,None
American Fighter🇺🇸,DarkNetXX,14834,11904,8409,4810747934,FALSE,"California, Texas, Hawaii",1/25/2016 4:56,8.01857E+17,"RT @USAneedsTRUMP: #IAmThankfulFor my beautiful amazing family and the man who save my Children's future @realDonaldTrump! 
Happy Thanksgiv…",en,Twitter for iPhone,115,None,None
Jeff,BraytonMtn,32,31,5,7.73712E+17,FALSE,"Tennessee, USA",9/8/2016 2:38,8.01857E+17,@realDonaldTrump We're hopeful you will be successful! But even president-elects need family time - Enjoy your holiday!,en,Twitter for iPhone,0,25073877,realDonaldTrump
deplorableTexas@2222,Down4Sue,13837,14451,307,7.44982E+17,FALSE,United States,6/20/2016 19:54,8.01857E+17,"RT @ANA4PEACE2016: AMEN! GRATEFUL 4 PREZ ELECT @realDonaldTrump &amp; VP ELECT @mike_pence 
""HAPPY THANKSGIVING TO EVERYONE!""
Thank U4 all the…",en,Twitter for iPhone,5,None,None
CraZeyNinJa,CraZeyNinJa,22142,5475,321,4856285775,FALSE,,1/28/2016 6:44,8.01857E+17,"RT @realDonaldTrump: Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",en,Twitter Web Client,37820,None,None
Kathy Ceurter,KathyCeurter,14095,12791,1368,4879859986,FALSE,"New York, USA",2/6/2016 2:25,8.01857E+17,@GenFlynn @realDonaldTrump Happy Thanksgiving general Flynn remember we are thankful for you! ❤💪,en,Twitter for Android,0,240454812,GenFlynn
Deplorable 😎,o8o8o2,690,1379,442,7.66797E+17,FALSE,"Pennsylvania, USA",8/20/2016 0:41,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for Android,14959,None,None
Emma,emma_pignon2,158,788,50,7.82229E+17,FALSE,France,10/1/2016 14:42,8.01857E+17,"RT @realDonaldTrump: Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",en,Twitter for iPhone,37826,None,None
Sally Saunders,Partywhatparty,43882,5290,358,7.32308E+17,FALSE,"West Midlands, England",5/16/2016 20:34,8.01857E+17,RT @Nigel_Farage: '@realDonaldTrump pledged to deliver strong border controls and to help ordinary Americans. I've got every confidence tha…,en,Twitter for iPhone,590,None,None
Mike (Hombre Malo),m_w_davies72,1007,1029,90,7.57097E+17,FALSE,"Florence, KY",7/24/2016 6:14,8.01857E+17,"@GenFlynn @realDonaldTrump Allah's blessings on you &amp; yours, General Flynn.",en,Twitter for Android,0,240454812,GenFlynn
hut71,j_hutzel,13,46,35,4837730720,FALSE,,1/31/2016 2:13,8.01857E+17,@realDonaldTrump Happy Thanksgiving to you and your family,en,Twitter for Android,0,25073877,realDonaldTrump
Paul assum,paul_assum,3441,11677,895,7.5729E+17,FALSE,United States,7/24/2016 19:03,8.01857E+17,@ModernApostate @inabster @andreajmarkley @realDonaldTrump u missed the FBI statement on edited docs?source remains remains fugitive rapist.,en,Twitter for iPad,0,497078350,ModernApostate
Thankful Dan II,doyougetit2,249,107,13,7.71842E+17,FALSE,,9/2/2016 22:49,8.01857E+17,@GOP @realDonaldTrump @mike_pence https://t.co/lLSDqvSiDx,und,Twitter for Android,0,11134252,GOP
deplorable wally,DunhamWally,5562,12287,767,7.11226E+17,FALSE,"New York, USA",3/19/2016 16:22,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for Android,14959,None,None
MassiveWang,trumptinydick,62,0,0,8.00616E+17,FALSE,,11/21/2016 8:25,8.01857E+17,@realDonaldTrump Okay but don't forget to make time for few handfuls of green bean casserole throughout the day,en,Twitter Web Client,0,25073877,realDonaldTrump
Donald H Kinum Jr,gaffrigg2,308,5792,12,7.43586E+17,FALSE,,6/16/2016 23:28,8.01857E+17,"@realDonaldTrump 
Set the example spend Thanksgiving with your family! It's a great family!",en,Twitter for Android,0,25073877,realDonaldTrump
Joanne Woodson,woodson18joanne,8,7,0,7.66111E+17,FALSE,,8/18/2016 3:13,8.01857E+17,@realDonaldTrump Thanks for all you are doing for our country.,en,Twitter for Android,0,25073877,realDonaldTrump
Daniel John Earnshaw,DanielJohnEarn4,2002,3452,61,7.14208E+17,FALSE,"Havre de Grace, MD",3/27/2016 21:49,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPad,14959,None,None
P.Pavlovic,mswindbg,1392,989,26,7.21096E+17,FALSE,,4/15/2016 22:01,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter Web Client,14959,None,None
NeverSurrender,StandTall2016,7304,11049,206,7.08475E+17,FALSE,,3/12/2016 2:09,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPad,14959,None,None
thehyphed,thehyphed,3034,5743,78,7.06245E+17,FALSE,"California, USA",3/5/2016 22:27,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter for Android,36925,None,None
Frank Rizzo,King_Hucklebuck,4505,805,103,7.76956E+17,FALSE,,9/17/2016 1:29,8.01857E+17,RT @Nigel_Farage: '@realDonaldTrump pledged to deliver strong border controls and to help ordinary Americans. I've got every confidence tha…,en,Twitter for Android,590,None,None
Ben,benporter26361,491,640,13,7.86962E+17,FALSE,,10/14/2016 16:07,8.01857E+17,RT @realDonaldTrump: Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful childre…,en,Twitter for iPhone,26161,None,None
BasketCaseSusiePlatt,ghostbusters224,27746,19487,3100,7.58338E+17,FALSE,,7/27/2016 16:25,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPhone,14959,None,None
Ugochukwu Nweke Jero,NwekeJero,84067,2180,1682,7.59436E+17,FALSE,BIAFRA FOR TRUMP ,7/30/2016 17:08,8.01857E+17,@realDonaldTrump @netanyahu @DawdMark @israelrisingnow @IsraeliPM @Isrl4Evr @TomColeOK04 @gntlman @SenatorDurbin… https://t.co/uZ6UDEV1Fr,und,Twitter for Android,3,25073877,realDonaldTrump
Ben,benporter26361,491,640,13,7.86962E+17,FALSE,,10/14/2016 16:07,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter for iPhone,36925,None,None
WE DID IT!!!,Kymberlyandstev,6705,5994,643,7.67872E+17,FALSE,"Ramona, CA",8/22/2016 23:51,8.01857E+17,RT @radls1: @campesinodeyari @iamraidersnwha1 @BizNetSC @realDonaldTrump the media pushes the hate and the population is being played.,en,Twitter for Android,2,None,None
Deplorable 😎,o8o8o2,690,1379,442,7.66797E+17,FALSE,"Pennsylvania, USA",8/20/2016 0:41,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter for Android,36925,None,None
Jo Ann Bailey,JoSweetannies,4643,4415,53,7.0201E+17,FALSE,,2/23/2016 6:01,8.01857E+17,"RT @realDonaldTrump: Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",en,Twitter Web Client,37826,None,None
Faisal7,Faisal7HTX,4766,2945,346,4787011344,FALSE,"Houston, TX",1/20/2016 4:54,8.01857E+17,I don't think a lot of you tweeting Happy Thanksgiving are really grateful for your country and your President-elect @realDonaldTrump. Shame,en,Twitter for iPhone,0,None,None
Ben,benporter26361,491,640,13,7.86962E+17,FALSE,,10/14/2016 16:07,8.01857E+17,"RT @realDonaldTrump: Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",en,Twitter for iPhone,37826,None,None
SHE,She_Rogers64,32,86,6,7.96537E+17,FALSE,United States,11/10/2016 2:16,8.01857E+17,@realDonaldTrump you're going to be the best President in The History of The United States!!! My Family is very grateful.,en,Twitter for Android,0,25073877,realDonaldTrump
Ben,benporter26361,491,640,13,7.86962E+17,FALSE,,10/14/2016 16:07,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPhone,14962,None,None
Mike Gregor,agelacellc_mike,4782,4135,180,7.37822E+17,FALSE,"Buffalo, NY",6/1/2016 1:44,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for iPhone,14962,None,None
semperveritatem,semperveritatem,21031,14609,123,7.0619E+17,FALSE,,3/5/2016 18:49,8.01857E+17,RT @DineshDSouza: What made @realDonaldTrump 's win even more staggering is that an influential segment of his own party was in revolt agai…,en,Twitter for iPhone,284,None,None
Awilli,Makati94,21636,24318,419,7.56727E+17,FALSE,United States,7/23/2016 5:45,8.01857E+17,RT @adamsteinbaugh: @realDonaldTrump I'm thankful for windmills this thanksgiving. What are you thankful for?,en,Twitter for iPad,13,None,None
BumCandySharkTaster,dinosaurgasleak,24137,39814,960,7.10897E+17,FALSE,United States,3/18/2016 18:34,8.01857E+17,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",en,Twitter for Android,36927,None,None
Jo Ann Bailey,JoSweetannies,4643,4415,53,7.0201E+17,FALSE,,2/23/2016 6:01,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter Web Client,14962,None,None
LiberalsAreNAZIS,Deplorable_Ed,50831,21387,2823,4709165706,FALSE,"California, USA",1/4/2016 15:25,8.01857E+17,@CR @realDonaldTrump The day is coming when the Nazi Left will be apologizing to all of us... Just before they're *FIRED!*,en,Twitter Web Client,0,2316003960,CR
Ur Dickensian Future,urdickfuture,28,3,24,7.96409E+17,FALSE,,11/9/2016 17:47,8.01857E+17,Agree with @gop and @realDonaldTrump all welfare bums + cheats only have themselves to blame https://t.co/ySdPK4qhpE #AuditTheVote #trump,en,Twitter for iPad,0,None,None
Angie Brink,brink_angie,53,292,14,7.63175E+17,FALSE,,8/10/2016 0:46,8.01857E+17,@EcoSexuality @realDonaldTrump no that would have been Killary.,en,Twitter for Android,0,64033924,EcoSexuality
TheOutsider,TribeRess,3693,3896,51,7.61987E+17,FALSE,"Toronto, Ontario",8/6/2016 18:07,8.01857E+17,"RT @realDonaldTrump: I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROG…",en,Twitter for Android,14962,None,None
Kerry Tompsett,KerryTompsett,1,0,2,8.01855E+17,FALSE,,11/24/2016 18:27,8.01857E+17,"@realDonaldTrump Happy Thanksgiving to the Trump family from our family, we love you and support you!! https://t.co/L56ghdk5SH",en,Twitter for Android,1,25073877,realDonaldTrump
James,zilla5085,9451,328,309,7.55708E+17,FALSE,,7/20/2016 10:15,8.01857E+17,@KamVTV @flhrs98 @DarkNetXX @latinaafortrump @VivaLaAmes @JackPosobiec @RitaMarinoni @EricTrump @realDonaldTrump never him,en,Twitter for iPhone,0,3995778614,KamVTV
