Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.17158E+17,"I will be on @SeanHannity @FoxNews- tonight at 10pmE w/ @MELANIATRUMP, from Wisconsin. Enjoy! #WIPrimary #Trump2016 https://t.co/znfxf2wyrr",en,Twitter for iPhone,2816,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1714E+17,"MAKE AMERICA GREAT AGAIN!
https://t.co/yypR5snYBC",en,Twitter for iPhone,11944,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.17096E+17,"Leaving Superior, Wisconsin now. Thank you! #Trump2016 #WIPrimary
https://t.co/AoTBAQgcZr https://t.co/2C4HEwrTQF",en,Twitter for iPhone,3693,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.17093E+17,"Wow, great news from Wisconsin. Just made two speeches there with a big one coming tonight. Thank you! https://t.co/Bf95GysWDN",en,Twitter for iPhone,4363,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.17088E+17,"Will be interviewed on @SeanHannity on @FoxNews from #Wisconsin tonight. My wife, Melania, will join me for the entire show.",en,Twitter for iPhone,3658,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1705E+17,"Congratulations Jim Herman! We are all proud of you @TrumpGolf!
https://t.co/RuuTippjw1",en,Twitter for iPhone,1979,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.17028E+17,"Just departing La Crosse, Wisconsin. Thank you! #Trump2016 #WIPrimary
https://t.co/xk2cVAz0eY https://t.co/7umXgUjEzi",en,Twitter for iPhone,3163,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.17003E+17,This Tweet from @realDonaldTrump has been withheld in response to a report from the copyright holder.,en,Twitter for iPhone,12837,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16826E+17,"A great day in Wisconsin, many stops, many great people! Melania is joining me on Monday. Big crowds. MAKE AMERICA GREAT AGAIN!",en,Twitter for Android,5189,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16812E+17,"A great night in West Allis, Wisconsin! Thank you! #VoteTrumpWI #WIPrimary 
https://t.co/4x9gw1RhWS https://t.co/syGyqtOebs",en,Twitter for iPhone,4837,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16781E+17,"I am on @FoxNews with @greta doing a town hall, from Wisconsin- now! Enjoy!
#MakeAmericaGreatAgain #Trump2016",en,Twitter for iPhone,2637,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16774E+17,Congratulations to @gohermie for winning the @ShellHouOpen. We are all proud of you @TNGCBedminster &amp; all @TrumpGolf clubs! Great going!,en,Twitter for iPhone,2180,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16728E+17,"I will be in Milwaukee, Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn",en,Twitter for iPhone,3526,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16688E+17,"Thank you Miss Katie's Diner!
#MakeAmericaGreatAgain #Trump2016
https://t.co/oYpUYJmpKI https://t.co/uTSIiVqPkT",en,Twitter for iPhone,3989,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16684E+17,"Thank you New York, and Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/sziCGsvGbz",en,Twitter for iPhone,5972,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1664E+17,"""@GOPjenna: ""I don't care about the game, I care about the PEOPLE."" And that's exactly why WE THE PEOPLE love you so much! #Trump2016""",en,Twitter for Android,4753,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16623E+17,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J,en,Twitter for iPhone,5676,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16622E+17,"""@007cigarjoe: #MakeAmericaGreatAgain #Trump2016 @realDonaldTrump IS THE ONLY DEAL !!! https://t.co/PQHIM7AbvK""",en,Twitter for Android,2518,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16621E+17,"""@Margee11: #WISCONSIN VOTE SMART @tedcruz RECORDS R SEALED.. WHAT IS HE HIDING? SAVE AMERICA W/ @realDonaldTrump https://t.co/kMuAoGF99S""",en,Twitter for Android,6604,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16621E+17,"""@Wheels155:@CNN is reviewing the week,but majority of the show about @realDonaldTrump cuz there would be 0.0 ratings if not. Media's a JOKE",en,Twitter for Android,2439,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.166E+17,I will be on @FoxNewsSunday with Chris Wallace this morning. Enjoy!,en,Twitter for Android,2149,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1659E+17,"""@FaceTheNation: Tune in for our sit-down interview with Republican frontrunner @realDonaldTrump! https://t.co/oVm8ozIC8h""",en,Twitter for Android,2632,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16464E+17,"Thank you Eau Claire, Wisconsin. 
#VoteTrump on Tuesday, April 5th!
MAKE AMERICA GREAT AGAIN! https://t.co/JI5JqwHnMC",en,Twitter for iPhone,4779,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16463E+17,I will be interviewed by @jdickerson on @FaceTheNation tomorrow morning. Enjoy! #Trump2016,en,Twitter for iPhone,2665,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16413E+17,"A GREAT DAY IN WISCONSIN!
Thank you #Racine &amp; #Wausau! Just arrived in #EauClaire! #Trump2016
#WIPrimary #TrumpTrain https://t.co/a0iKqNepD5",en,Twitter for iPhone,4743,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16362E+17,.@FoxNews should be ashamed for allowing experts to explain how to make a nuclear attack!,en,Twitter for iPhone,4792,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16362E+17,".@HeyTammyBruce- Thank you for your nice words on Fox today. They never use my full statements on nuclear, which you would agree with!",en,Twitter for iPhone,3749,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16359E+17,"Great honor to have @GOP General Counsel, #JohnRyder as a Trump delegate in TN. RNC meeting well worth it! Unifying the party!",en,Twitter for iPhone,4842,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16344E+17,"Join me on Monday, April 4th in Milwaukee! #WIPrimary #Trump2016
Tickets: https://t.co/L0PmEwdRxn https://t.co/F7P4s6oAzN",en,Twitter for iPhone,3899,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16222E+17,"Wisconsin has suffered a great loss of jobs and trade, but if I win, all of the bad things happening in the U.S. will be rapidly reversed!",en,Twitter for Android,8035,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16088E+17,"I will be in Wisconsin until the election. Jobs, trade and immigration will be big factors. I will bring jobs back home - make great deals!",en,Twitter for Android,6631,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16085E+17,"If @megynkelly stopped covering me on her show, her ratings would drop like a rock! My h to h interview with @AC360 beat her by millions!",en,Twitter for Android,4032,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16079E+17,Is it possible for @megynkelly to cover anyone but Donald Trump on her terrible show. She totally misrepresents my words and positions! BAD.,en,Twitter for Android,6364,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.16032E+17,"MAKE AMERICA GREAT AGAIN! 
https://t.co/SULeDE2PYp",en,Twitter for iPhone,3865,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1602E+17,"Can you believe that Ted Cruz, who has been killing our country on trade for so long, just put out a Wisconsin ad talking about trade?",en,Twitter Web Client,5947,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1602E+17,We must build a great wall between Mexico and the United States! https://t.co/05SjuRJFbf,en,Twitter Web Client,7323,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1598E+17,"My new radio ad, airing today in Wisconsin! See you soon!
#WIPrimary #Trump2016 
https://t.co/iEbcYqyk3i",en,Twitter for iPhone,4847,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15973E+17,Does anybody like Lyin' Ted? https://t.co/h78ESEgEYg,en,Twitter Web Client,3716,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15908E+17,"For the 1st time in American history, America’s 16,500 border patrol agents have issue a presidential primary endorsement—me! Thank you.",en,Twitter Web Client,12954,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15908E+17,The National Border Patrol Council (NBPC) said that our open border is the biggest physical &amp; economic threat facing the American people!,en,Twitter Web Client,7153,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15758E+17,The Club For Growth said in their ad that 465 delegates (Cruz) plus 143 delegates (Kasich) is more than my 739 delegates. Try again!,en,Twitter for Android,5142,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15756E+17,"The Club For Growth,which asked me for $1,000,000 in an extortion attempt, just put up a Wisconsin ad with incorrect math.What a dumb group!",en,Twitter for Android,5576,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15726E+17,"#MakeAmericaGreatAgain #Trump2016
https://t.co/aANxirUJJD https://t.co/VlMynYN3sd",und,Twitter for iPhone,6207,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15668E+17,"THANK YOU, NEW YORK! #Trump2016 https://t.co/ONDROBrDwr",en,Twitter for iPhone,4944,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15664E+17,"THANK YOU, AMERICA! #Trump2016
#MakeAmericaGreatAgain 
https://t.co/09hTbBgPHf https://t.co/uJnmDnvkUv",en,Twitter for iPhone,5490,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15637E+17,"THANK YOU, WISCONSIN! #VoteTrump 
next Tuesday, April 5th! #WIPrimary
https://t.co/4tymy651ZP https://t.co/IOBhOXeBiN",en,Twitter for iPhone,5465,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15616E+17,"Just had a very nice meeting with @Reince Priebus and the @GOP. Looking forward to bringing the Party 
together --- and it will happen!",en,Twitter for iPhone,8952,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15536E+17,"The Trump Doctrine: Peace Through Strength. #Trump2016 
https://t.co/2GD1TT8fXc https://t.co/tr1ILOoLUb",en,Twitter for iPhone,6316,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15373E+17,"""@susanbirchfiel1: Nothing you say will change my mind! Woman for @realDonaldTrump https://t.co/MIq1iF2097""",en,Twitter for Android,5829,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1537E+17,"""@Gearssuxs: @loudobbsnews @realDonaldTrump I'm a democrat and switch over to republican just to vote for trump in the primary.""  Great!",en,Twitter for Android,4538,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15291E+17,"Thank you- Appleton, Wisconsin!
#WIPrimary #Trump2016 
https://t.co/XkbTWHpEvy https://t.co/klUNUV2J5S",en,Twitter for iPhone,6216,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15287E+17,Congratulations to @CNN for having the wisdom to pick TRUMP! #MakeAmericaGreatAgain #Trump2016 https://t.co/Up8DhQulZ4,en,Twitter for iPhone,4902,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15224E+17,Please keep your thoughts &amp; prayers with Melissa Young- Miss Wisconsin 2005. https://t.co/D8RBfufIwH,en,Twitter for iPhone,7582,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15216E+17,"THANK YOU, NEW YORK!
#MakeAmericaGreatAgain #Trump2016
https://t.co/PuqiM93zOS https://t.co/fSgpKjwk2q",en,Twitter for iPhone,7040,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15215E+17,RT @DonaldJTrumpJr: Nice piece and video today in the Wall Street Journal: Trump’s three eldest children jump into campaign https://t.co/35…,en,Twitter for iPhone,3578,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.15013E+17,".@DavidGregory got thrown off of TV by NBC, fired like a dog! Now he is on @CNN being nasty to me. Not nice!",en,Twitter for iPhone,4185,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14967E+17,Final #'s just announced in the GREAT State of MO. TRUMP WINS! New certified #'s show a 365 vote increase for me- @ least 12 more delegates!,en,Twitter for iPhone,8454,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14927E+17,Thank you! #Trump2016 https://t.co/ZWZkHrtRQN,en,Twitter for iPhone,7059,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14925E+17,"Trump defends campaign manager charged for bruising a reporter:
https://t.co/EKU5QMgjd4",en,Twitter for iPhone,3387,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14911E+17,Thank you! #MakeAmericaGreatAgain https://t.co/sVUWI7JoGn,en,Twitter for iPhone,5542,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14899E+17,"MAKE AMERICA GREAT AGAIN!
https://t.co/0w4ldD7dW3",en,Twitter for iPhone,6121,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14899E+17,Why is this reporter touching me as I leave news conference? What is in her hand?? https://t.co/HQB8dl0fhn,en,Twitter for iPhone,12948,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14895E+17,"This was the reporters statement- when she found out there was tape from my facility, she changed her tune. https://t.co/N5815RS1At",en,Twitter for iPhone,6690,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14891E+17,"Victory press conference was over. 
Why is she allowed to grab me and shout questions? Can I press charges? https://t.co/qbW2RjkINX",en,Twitter for iPhone,11104,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14856E+17,"Why aren't people looking at this reporters earliest statement as to what happened, that is before she found out the episode was on tape?",en,Twitter for Android,5489,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14855E+17,"Wow, Corey Lewandowski, my campaign manager and a very decent man, was just charged with assaulting a reporter. Look at tapes-nothing there!",en,Twitter for Android,6372,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14826E+17,How come the @TODAYshow &amp; @chucktodd show the new @NBCNews Poll for Hillary vs Bernie but do not show the SAME poll where I am killing Cruz?,en,Twitter for Android,4451,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14818E+17,"I have millions more votes/hundreds more dels than Cruz or Kasich, and yet am not being treated properly by the Republican Party or the RNC.",en,Twitter for Android,7563,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14808E+17,"Wow, @CNN has nothing but my opponents on their shows. Really one-sided and unfair reporting. Maybe I shouldn't do their town-hall tonight!",en,Twitter for Android,5684,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1462E+17,"We need to secure our borders ASAP. No games, we must be smart, tough and vigilant. MAKE AMERICA GREAT AGAIN &amp; MAKE AMERICA STRONG AGAIN!",en,Twitter for Android,9722,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14619E+17,"Lyin' Ted, I have already beaten you in all debates, and am way ahead of you in votes and delegates. You should focus on jobs &amp; illegal imm!",en,Twitter for Android,5450,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14617E+17,"Lyin'Ted Cruz is weak &amp; losing big, so now he wants to debate again. But, according to Drudge,Time and on-line polls, I have won all debates",en,Twitter for Android,4977,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14591E+17,"After the way I beat Gov. Scott Walker (and Jeb, Rand, Marco and all others) in the Presidential Primaries, no way he would ever endorse me!",en,Twitter for Android,4439,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14581E+17,"""@PaulaDuvall2:  Cruz will say anything that is contrary to what you have to say. If you're for Motherhood, he'll be against it!""",en,Twitter for Android,2795,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14581E+17,Just released that international gangs are all over our cities. This will end when I am President!,en,Twitter for Android,5998,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14578E+17,"""@wolfblitzer:  Campaign-to-date popular GOP totals: @realDonaldTrump 7,546,980; @tedcruz 5,481,737; @JohnKasich 2,724,749"" A BIG DIFFERENCE",en,Twitter for Android,3601,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14577E+17,"Ted Cruz is incensed that I want to refocus NATO on terrorism, as well as current mission, but also want others to PAY FAIR SHARE, a must!",en,Twitter for Android,4432,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14504E+17,"A detainee released from Gitmo has killed an American. When will our so-called ""leaders"" ever learn!",en,Twitter for Android,9224,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14463E+17,"""Kirsten Powers: Anti- Trump Operative was Aggressively Shopping Cruz Story"" 
via the Gateway Pundit: https://t.co/batAmur1FD",en,Twitter for iPhone,4270,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14423E+17,"""@nellalda: @realDonaldTrump We stand by Trump 100%""  Thank you!",en,Twitter for Android,3623,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14411E+17,"I will be interviewed on @foxandfriends at 7:30. Things are looking good, had a great Easter-look forward to spending the week in Wisconsin!",en,Twitter for Android,3479,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14265E+17,"""@VictorConkle: #WIPrimary @realDonaldTrump will defeat ISIS and #MakeAmericaGreatAgain https://t.co/VWIJ7jUTaV""",en,Twitter for Android,3216,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.1426E+17,"The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!",en,Twitter for Android,7187,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911699,25073877,TRUE,"New York, NY",7.14215E+17,"See Lyin' Ted, even the @DailyBeast (no fan of mine) says this story came from Rubio, not Trump! https://t.co/Okc8XajVnz",en,Twitter for iPhone,7336,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.14198E+17,"Just to show you how unfair Republican primary politics can be, I won the State of Louisiana and get less delegates than Cruz-Lawsuit coming",en,Twitter for Android,10367,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.14194E+17,Why can't the pundits be honest? Hopefully we are all looking for a strong and great country again. I will make it strong and great!  JOBS!,en,Twitter for Android,5604,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.1419E+17,"Another radical Islamic attack, this time in Pakistan, targeting Christian women &amp; children. At least 67 dead,400 injured. I alone can solve",en,Twitter for Android,11349,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.14175E+17,"Happy Easter to all, have a great day!",en,Twitter for Android,9397,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.14096E+17,"My statement on NATO being obsolete and disproportionately too expensive (and unfair) for the U.S. are now, finally, receiving plaudits!",en,Twitter for Android,6534,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.14093E+17,"Wow, sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others",en,Twitter for Android,3810,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.14075E+17,I am interviewed on This Week on @ABC this morning. Enjoy!,en,Twitter for Android,2496,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13822E+17,"Remember, I am the only candidate who is self-funding. While I am given little credit for this by the voters, I am not bought like others!",en,Twitter for Android,10752,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13821E+17,"Don't believe the @FoxNews Polls, they are just another phony hit job on me. I will beat Hillary Clinton easily in the General Election.",en,Twitter for Android,9114,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.1381E+17,"Wisconsin's economy is doing poorly and like everywhere else in U.S., jobs are leaving. I will make our economy strong again - bring in jobs",en,Twitter for Android,6230,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13808E+17,Nobody will protect our Nation like Donald J. Trump. Our military will be greatly strengthened and our borders will be strong. Illegals out!,en,Twitter for Android,9549,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13806E+17,Lyin' Ted Cruz is now trying to convince prople that his problems with The National Enq.were caused by me. I had NOTHING to do with story!,en,Twitter for Android,6383,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13803E+17,"The press is going out of their way to convince people that I do not like or respect women, when they know that it is just the opposite!",en,Twitter for Android,7820,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13747E+17,"The media is so after me on women  Wow, this is a tough business. Nobody has more respect for women than Donald Trump!",en,Twitter for Android,12471,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13688E+17,"""@pattiandsammi: @gullakhta99 @realDonaldTrump @Tytan01 @CNN WOMEN LOVE TRUMP. TRUMP'S EXECS PREDOMINANTLY FEMALE. #WOMEN4TRUMP""",en,Twitter for Android,5097,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911704,25073877,TRUE,"New York, NY",7.13677E+17,"""@Tytan01: Dear @CNN, after doing a quick Google &amp; Twitter search there are over 15,000 women's groups supporting DonaldTrump. Stop Lying.""",en,Twitter for Android,7662,None,None
,,,,,,,,,,,,,,
